,0,1,2
171,-0.006539346,-0.003007762,0.000364906
172,0.002421807,0.002746489,0.00237091
173,0.010704569,0.004055809,-0.006823144
174,0.000987844,-0.005039712,0.001740432
175,-0.00140032,-0.001003123,0.001280166
176,-0.009691941,-0.008702272,0.008310539
177,0.000905017,0.002474648,-0.002354877
178,0.002746577,-0.003035264,-0.007081244
179,0.007435282,0.006988728,-0.001462961
180,0.004345711,0.001342168,0.001648201
181,0.002528182,0.005760404,0.001736932
182,-0.000723542,-0.001563789,0.004289113
183,-0.000331048,0.000269849,-0.004634275
184,-0.008400483,-0.011778939,0.004381924
185,0.002718594,0.009614383,-0.003726559
186,-0.000657913,-0.001057039,0.000821056
187,-0.000657525,-0.002787709,0.001914376
188,0.012723796,0.005533918,-0.001182831
189,-0.005029629,-0.00154284,0.007469475
190,0.000417382,0.002229203,0.001265823
191,0.00031861,0.003880608,-0.001806005
192,0.002609979,0.003713798,0.005699267
193,0.001059474,0.001160856,0.001259333
194,0.001295345,-0.007381056,-0.002605345
195,0.007857664,0.006942693,-0.008466898
196,-0.001526467,-0.007556229,0.00363373
197,-0.010066082,-0.008225729,0.003348977
198,0.002118797,-0.000784616,0.001894452
199,-0.002849132,-0.001921575,0.002521142
200,0.001475457,0.001693186,-0.0020657
201,0.009022641,0.007127073,-0.014490154
202,-0.002093468,0.001942956,-0.001187187
203,-0.005087996,-0.004226963,0.002742937
204,0.002271724,0.001237237,0
205,0.003233452,0.002120667,-0.000182329
206,0.007262918,0.004168366,-0.00255357
207,0.000811768,-0.003775356,-0.000182911
208,0.002391691,0.003409195,-0.009144948
209,0.004791939,0.006865627,-0.000461421
210,0.003268958,0.006158678,-0.008217904
211,0.005622006,0.000988243,0.001024048
212,0.009454732,0.006832702,-0.008556539
213,-0.003587545,-0.003194175,0.000750488
214,-0.004624353,-0.004259475,-0.000281196
215,0.006766882,0.00547731,-0.008720122
216,-0.00359444,-0.002932376,0.006904994
217,-0.002035148,0.003863677,-0.003569723
218,0.00824603,0.004249396,0.000471415
219,0.003746603,-0.002009624,-0.000376941
220,0.007299775,0.007261798,-0.005561878
221,-0.004543081,-0.001446735,0.001232392
222,-0.000696464,0.000594199,0.001230799
223,-0.001018678,-0.004746993,0.011536652
224,0.001871809,-0.002045599,-0.00271105
225,0.004643669,0.007689161,-0.009655024
226,-0.002316114,-0.005853164,-0.002271633
227,0.001697841,0.003669273,9.48E-05
228,0.005867182,0.003347201,-0.012995589
229,-0.00682391,-0.005970228,0.002402691
230,0.006949566,0.006379944,-0.011697037
231,7.82E-05,-0.00014838,0.000776116
232,0.004374226,0.004933843,0.001647906
233,0.006180776,0.006490157,-0.004742146
234,0.006072237,0.00567536,-0.00311162
235,0.002791516,0.000908663,9.76E-05
236,-0.002254976,-0.000529704,0.004876622
237,0.002486985,0.009032468,-0.001261739
238,0.003603536,0.012313574,-0.003790087
239,-0.006365217,-0.004713638,0.005755497
240,0.015458841,0.010439698,-0.009796334
241,-0.005197527,-0.003796124,0.0101871
242,0.002605249,0.004337773,-0.002618016
243,-0.006391962,-0.004126247,0.011374664
244,-0.003073792,-0.007115854,0.006248207
245,-0.006620535,-0.005204079,0.003247965
246,0.007871531,0.005502041,-0.003142211
247,-0.000825074,0.001908186,0.004871478
248,0.007131254,0.007789413,-0.00903039
249,-0.01140934,-0.005716854,0.003165487
250,0.004672855,0.005495504,-0.004111685
251,0.005946103,0.002570531,0
252,-0.0017249,-0.009240356,0.00144024
253,0.001647096,-0.007314625,-0.001342272
254,0.009039653,0.004694235,-0.005856384
255,0.001922728,-0.001038001,0.000965707
256,0.006348782,0.006772486,-0.007332397
257,-0.002202,-0.003989333,0.002915764
258,0.000951892,-0.004814261,0.007268146
259,0.001553621,0.003078346,-0.009909544
260,-0.00462575,-0.002092715,-0.003886911
261,-0.007004044,-0.007903985,0.002243644
262,-0.013959158,-0.011037915,0.015573273
263,-0.000146063,0.001018266,-0.003929423
264,-0.007303442,-0.004784907,0.009236977
265,-0.009260376,-0.002769532,0
266,0.003749339,0.003002737,-0.006864344
267,0.00053776,0.000902014,-0.00719977
268,0.010591607,0.006446805,-0.009475885
269,-0.003381885,-0.005134563,0.000195207
270,-0.008488323,-0.005537457,-0.004684716
271,-0.003654491,-0.007113256,0.002745627
272,-0.002538487,0.003242365,0
273,-0.001143805,0.004078231,0.006356366
274,-0.003085428,-0.000168368,0.004469915
275,0.002781776,0.003529364,-0.007352249
276,0.00307716,0.000901878,-0.000292359
277,-0.005214357,-0.007755655,0.014037775
278,0.008252249,0.009542379,-0.00913283
279,-0.002829933,0.004727685,-0.002134491
280,0.000299823,-0.001171336,-0.001166699
281,0.000535073,-0.002430659,0.008468753
282,-0.000990658,-0.000470758,0.00038611
283,-0.00053455,0.000734876,0.000193024
284,-0.004604808,-0.001223541,0.00771749
285,-0.008795084,-0.004832691,-0.004020659
286,-0.007300553,-0.008156768,0.007497107
287,0.000459102,-0.002206123,0.008490737
288,0.00337042,0.002844256,-0.00113521
289,0.004918458,0.004801028,0.002178275
290,-0.001478722,0.000953905,-0.000661501
291,0.009029365,0.009247053,-0.006146591
292,0.003383943,0.004302177,-0.005233064
293,0.000469389,-0.005859749,0.008895265
294,0.003987548,0.005741969,0
295,-0.000457362,-0.000265433,0.001422014
296,-0.000378759,0.001214032,-0.001798684
297,0.015078031,0.007587464,-0.011475711
298,-0.004370705,-0.002516214,0.007867217
299,-0.001515558,0.000572284,0.004283646
300,0.004781898,0.00635391,-0.002464474
301,-0.00219461,-0.000210981,-0.006746475
302,-0.00341151,-0.000268862,-0.00076535
303,-0.002732325,-0.002907719,0.003063667
304,-0.002280004,-0.003241847,0.004963291
305,0.01075615,0.008597177,-0.004748789
306,-0.001890245,-0.004365936,0.002862821
307,0.009840477,0.007154935,-0.004948102
308,0.001872374,-0.003057135,-0.005355245
309,0.00455557,0.000577311,-0.000769176
310,0.002600095,0.001348361,0.001443298
311,-0.008005694,-0.006545332,0.008166775
312,-0.004112218,-0.000305674,-0.003716754
313,0.007576959,0.007361946,-0.003347991
314,-0.002381638,-0.001097389,0.00326324
315,-0.00426265,-0.00123053,0.001721994
316,-0.012082297,-0.013954519,0.004775093
317,-0.006381729,-0.005486855,0.003706863
318,-0.006431129,-0.007950326,0.002935663
319,-0.004694095,-0.001177167,0.004815352
320,0.001865151,0.001778537,-0.000563776
321,-0.004706681,-0.002893072,0.008273759
322,0.003325302,0.004989557,0.000839276
323,-0.001769214,0.000957022,0.001863384
324,0.004019339,0.006443469,-0.003626895
325,-0.004465962,-0.002863718,0.004853509
326,-0.004575081,-0.004128251,0.005758824
327,0.000617121,0.001917591,-9.24E-05
328,0.000707734,-0.000225543,0.003786857
329,-0.001323538,-0.004676808,-0.000828156
330,0.006610117,0.008394732,-0.003959775
331,0.002788571,0.002060537,-0.003975601
332,-0.004313465,0.00049146,0.000649773
333,-0.000232287,0.00162911,-0.004452718
334,-0.009072139,-0.007818728,0.009131597
335,0.005868735,0.007288691,-0.005447867
336,0.011494941,0.005865245,-0.002599564
337,0.003618849,0.006787307,-0.005305771
338,0.001675461,0.000613911,-9.36E-05
339,-0.003052659,-0.004887427,-0.000748723
340,0.001148923,0.002602912,-0.00768006
341,-0.005210538,-0.001242434,-0.002265201
342,-0.000688014,-0.003086932,0.003878573
343,-0.004922607,-0.001161249,-0.001790454
344,-0.001239061,0.002270037,0.001038431
345,-0.00225338,0.000878492,-0.013108251
346,-0.00232526,-0.00769263,0.004300009
347,0.003183082,-0.000587397,-0.002188344
348,0.004894882,0.004451103,-0.003337523
349,0.000466409,0.000209241,-9.56E-05
350,-0.011120673,-0.005731361,0.00535832
351,0.003355456,-0.003600106,0.006091168
352,0.002486978,0.000584677,-0.002364961
353,-0.005663878,-0.00657616,0.002749867
354,-0.010373078,-0.005329594,0.010118203
355,-0.005121828,-0.007417162,0.004587137
356,0.001895995,-0.005774469,-0.004286646
357,-0.002924053,-0.002732988,0.005428189
358,0.006188194,0.003054002,-0.003909504
359,-0.003625891,-0.00222115,0.005513466
360,-0.006178057,-0.003602829,0.005111561
361,0.0011189,0.000219806,-0.003606103
362,-0.000239439,-0.001315264,-0.001577635
363,0.002469761,0.002581991,0.000836546
364,-0.006757647,-0.006116503,0.003250362
365,0.005435547,0.002408813,-0.000462797
366,-0.007864447,-0.000656516,-0.000185257
367,-0.014018276,-0.003235383,0.004075611
368,-0.009098148,-0.00428952,0.002398542
369,0.005814192,0.003214009,-0.004141404
370,-0.003008903,-0.00027207,-0.005267535
371,0.002452163,0.004888134,-0.007153437
372,0.001547307,0.005060071,-0.002245775
373,-0.003341483,-0.004870958,0.00553319
374,-0.000818765,-0.00196669,0.002424939
375,-0.007440344,-0.00438709,0.010885737
376,-0.001562996,-0.002603694,0.007363046
377,-0.007587898,-0.001101716,-0.000456784
378,0.007976032,0.009462393,-0.002102413
379,-0.001887485,-0.000327997,-0.001923596
380,0.014869738,0.004890296,-0.003946402
381,-0.01034125,-0.004866498,0.007555505
382,0.001813693,0.002961172,-0.008596196
383,-0.004351883,-0.003878038,0.003228466
384,-0.007590095,-0.002905162,0.001471092
385,0.005734446,0.004669513,0.00045908
386,0.005449643,0.002468635,0.002844801
387,-0.007472889,-0.006232678,0.004483876
388,0.000410003,-0.005709912,0.006103717
389,0.001076335,-0.009148142,0.003802961
390,-0.012819431,-0.011939992,0.007937913
391,-0.002262061,-0.00480635,-0.001610882
392,0.001849019,-0.001371273,-8.96E-05
393,-0.000166792,-0.003415825,0.006275186
394,0.00133791,-0.005297978,-0.002227171
395,0.003018834,-0.002364712,0.002321446
396,0.007338243,0.010541325,-0.004988464
397,0.013342459,0.011372219,-0.00662487
398,-0.012260814,-0.007477659,0.009462897
399,0.001149,-0.003182117,0.002410472
400,-0.003963139,-0.004026749,-0.000623441
401,0.00083181,-0.002114323,-0.002851796
402,-0.002165719,-0.006078251,0.00902675
403,0.010650935,0.002542334,-0.001505748
404,0.000242637,0.007295199,-0.020402758
405,-0.008225468,-0.008382234,0.007878321
406,0.000337452,0.004191468,0.003054771
407,-0.003977605,-0.005263706,0.007792933
408,0.004151598,0.003451718,-0.00053333
409,0.005386614,0.007286435,-0.001600711
410,-0.000655294,0.001371452,0.001514251
411,0.004947212,0.005675656,-0.001956608
412,0.000816646,0.001700609,-0.007396204
413,0.011570511,0.003733069,-0.002603474
414,0.004049446,0.001852842,0.001170162
415,-0.00153331,-0.001298633,0.005124517
416,-0.001209771,0.003265703,0.002504463
417,0.002190912,0.00184131,-0.002676686
418,0.00064388,0.004652425,-0.010109116
419,0.007022416,0.009080265,-0.008585675
420,-0.002252861,0.001434472,-0.003281687
421,-0.005938161,-0.00298604,-9.14E-05
422,-0.001703981,-0.000326022,0.002469551
423,-0.005820266,-0.001390744,0.002281022
424,-0.007663257,-0.006586453,0.005553036
425,-0.002382637,0.000233467,-0.000181034
426,0.00650846,0.00345829,-0.006791018
427,7.36E-05,-0.000234273,0.001549813
428,0.003191674,-0.000269866,0.003367941
429,0.00227554,0.001225834,-0.001451538
430,-0.000639736,-0.001116712,0.000817698
431,-0.004808009,-0.00228146,0.004629575
432,-0.00138047,-0.005893148,0.006144393
433,0.010058053,0.009792229,-0.006286448
434,0.012077667,0.016200564,-0.006868531
435,0.003446755,0.005286995,-0.000818964
436,-0.000489106,0.000276285,-0.004371612
437,-0.005506537,-0.000975685,0.002652772
438,-0.003364117,-0.002332415,0.003831749
439,-0.001772707,-0.000385471,0.004362474
440,0.001365173,0.001894327,-0.008053561
441,-0.009660824,-0.010051721,0.005747099
442,-0.000896587,0.000984626,0.004172327
443,-8.55E-05,5.43E-05,-0.002167808
444,-0.003499476,-0.00838724,0.001176763
445,0.000244361,0.000615181,0.006509964
446,-0.008168968,-0.003209468,0.001347476
447,-0.001648403,-0.002894216,0.004395784
448,0.002892976,-0.003278656,-0.002947499
449,-0.009307993,-0.008985408,0.007614495
450,0.002668396,0.001797044,-0.001422502
451,-0.004483532,-0.006626623,0.008279915
452,0.003582679,0.001184994,-0.003002172
453,-0.003402421,-0.00582187,0.002568355
454,0.000589803,0.003246932,0.002296838
455,-0.009565973,-0.00685197,0.006962815
456,0.000500294,0.003358039,0.000875256
457,0.007807735,0.005979313,-0.00218627
458,0.01331584,0.004852141,-0.006660841
459,-0.003444803,-0.009385128,0.003882151
460,-0.006675169,-0.003876055,0.00386713
461,-0.005320747,-0.004887154,0.002889179
462,0.003596177,0.003942331,-0.001571366
463,-0.000757396,0.001369062,0.000961791
464,0.004830709,0.008101698,-0.003756115
465,-0.005464933,-0.008941099,0.009206444
466,-0.004662393,-0.002727178,0.005994813
467,0.001592639,0.008569404,-0.002331842
468,0.00366543,0.006245693,-0.001817858
469,-0.005319552,-0.003165741,0.005116677
470,0.001844571,0.00012382,-0.003710103
471,0.011348483,0.008581556,-0.003117693
472,-0.004040634,-0.004582168,0.0069499
473,0.006630181,0.004495148,-0.004745087
474,-0.005926871,-0.005711089,0.00182038
475,-0.006798094,-0.00277723,0.007527922
476,0.002921852,-0.002258614,0.002748196
477,0.003620259,0.006411531,0.000342592
478,-0.009573624,-0.002656939,0.003595873
479,-0.011623996,-0.01202336,0.009298729
480,-0.001698119,-0.003817525,-0.005832094
481,-0.002118204,-0.000523114,-0.001870439
482,0.00084806,0.000872313,0.002896048
483,-0.008698413,-0.002192643,0.001868532
484,0.005092689,0.000347663,0.000678213
485,-0.003671063,-0.001841687,0.006353778
486,0.003425437,-0.000503571,0.000505068
487,-0.00468207,-0.010261908,0.002103492
488,0.006073447,0.000584679,-0.002434929
489,0.002391049,-0.002436192,0.002356687
490,-0.003321991,0.000223232,-8.39E-05
491,0.006568998,0.003150184,-0.001847506
492,-0.00050787,0.000344468,-0.000841318
493,-0.002285729,0.000240986,0.002947112
494,-0.004760183,-0.003946,0.004449652
495,0.010665263,0.00744999,-0.006185197
496,-0.006919814,-0.006712799,0.007148848
497,0.003139863,0.008169442,-0.000250514
498,-0.005330801,0.001213233,0.005763473
499,-0.001968992,0.000520481,0.00033214
500,0.005811111,0.00444082,0.00323785
501,0.000932381,0.000627579,-0.001324032
502,-0.006785037,-0.004372508,0.002900224
503,0.00811574,0.009811612,-0.005287945
504,8.30E-05,0.001755597,0.002076584
505,0.012015355,0.011055232,-0.006133927
506,-0.00058548,-0.002530724,0.001167631
507,0.002095573,0.000725948,-0.020743069
508,-0.000586268,-0.003442504,-0.010463658
509,0.003928296,0.004361897,-0.005845951
510,-0.000588479,-0.005852271,0.003545521
511,-0.010996122,-0.003407445,0.010254157
512,-0.003443389,-0.006769308,0.002047126
513,0.003288818,-0.004014412,-0.006894833
514,-8.34E-05,-0.002478549,-0.002657041
515,-0.002864731,-0.001609551,0.002062539
516,0.001529824,-0.00034612,0.006174974
517,-0.000675603,-0.005967582,0.003409487
518,0.000166272,0.003209299,0.000764501
519,-0.000757804,-0.002615335,0.001443044
520,-0.002032759,-0.00087697,-0.001525682
521,0.018277936,0.017101097,-0.015449915
522,0.006564464,0.004990884,0.002069305
523,-0.000411164,-0.001140945,-0.00189297
524,0.003889492,0.008818385,-0.013879319
525,-0.006508931,-0.003493923,0.001311321
526,-0.000904351,-5.27E-05,-0.000785787
527,0.006215165,0.001236605,-0.001485347
528,-0.007745271,-0.003275615,0.003062636
529,0.008136156,0.009420729,-0.00357669
530,-0.002217739,-0.006235186,0.007879548
531,-0.000629742,0.000441574,0.004039229
532,-3.63E-05,-0.002819165,-0.002811758
533,-0.001402379,-0.002951978,0.002082231
534,0.003725906,0.007969808,-0.001991368
535,0.013842208,0.008753767,-0.006940193
536,-0.003177,-0.001694363,0.004979471
537,-0.001628214,0.000339223,0.006345584
538,-0.002455696,-0.001514498,0.004491699
539,-0.009904273,-0.00768951,0.009545111
540,-0.000653219,-0.000335466,0.001873944
541,0.005162977,0.006509546,-0.002635649
542,-0.006708675,-0.002076914,0.005626144
543,0.001413779,0.002081237,0.004619802
544,-0.004714495,-0.008936804,0.003164156
545,-0.005323837,-0.008857977,0.001514013
546,0.002506894,-0.000279321,-0.011253859
547,-0.002333861,-0.003029881,0.006455406
548,0.002422898,0.002461364,0.001856705
549,-0.007251126,-0.000575734,-0.007412998
550,0.000416561,-0.000854068,-0.002546066
551,0.000334117,-0.004010666,0.000595584
552,-0.002520147,0.0024192,0.002891191
553,0.001774365,-0.000470031,-0.004069891
554,0.00293776,0.001777529,0.005789205
555,-0.000668229,0.001326191,0.001862214
556,-0.001179819,0.000575966,0.003590765
557,-0.000333894,-0.001080817,-0.003156964
558,0.000501008,0.00469549,-0.011316645
559,-0.003682287,-0.00439618,-0.001964671
560,-0.002358133,-0.002644311,-0.005391964
561,0.006751882,0.008226971,-0.00361413
562,-0.000845764,-0.002397103,0.002331782
563,0.009991653,0.001998862,-0.001895589
564,0.000578949,0.001369266,0.004920649
565,-0.002487959,-0.003411935,0.010136517
566,-0.010486807,-0.007658134,0.001530751
567,0.003112689,0.000173913,0.000424582
568,-0.00192839,-0.000572891,0.003225233
569,0.000583835,-0.005472373,0.006768215
570,0.004703216,0.005502485,-0.002857109
571,0.004338591,0.006446558,-0.008258924
572,0.004333993,0.000401832,-0.001359645
573,0.008607385,0.005199971,-0.005445882
574,0.001402061,-0.000158243,-0.008299051
575,-0.00238435,-0.000456587,0.003968588
576,-0.004516182,-0.003760302,0.007304271
577,-0.002391807,-0.001327534,-0.002985822
578,-0.008859148,-0.007145123,0.008214246
579,0.00525976,0.004774247,-0.003225028
580,-0.001994184,0.002182964,-0.006130217
581,0,-0.001934277,0.008823773
582,0.001660145,-0.00447731,8.49E-05
583,0.0113898,0.006848751,-0.00390591
584,-0.004349945,-0.005369497,0.003836024
585,0.001979358,0.00132243,0.000339682
586,0.009967032,0.008847086,-0.003056036
587,0.002285479,-0.001542097,0
588,-0.006021307,-0.000560851,0.00289507
589,-0.009748617,-0.004342609,0.003905578
590,0.001404716,-0.000453528,0.001437804
591,0.002976397,0.003604629,-0.001689089
592,-0.002797989,0.000980797,0.001691947
593,0.000169225,0.00101638,0.001097855
594,-0.000339219,-0.000175119,0.001181027
595,0.011727251,0.009770155,-0.007330654
596,0.009225559,0.007956328,-0.007894075
597,0.000891886,0.004479836,0.004106811
598,-0.005575986,-0.007805307,0.000426065
599,0.002591587,0.002638359,-0.007069261
600,0.003889487,0.002537738,-0.016984079
601,0.00323191,0.000375445,0.002705113
602,0.001605922,-0.001677401,-0.001305387
603,0.006667224,0.009531701,-0.005054043
604,0.008301974,0.013366454,-0.003152916
605,-0.004428617,-0.000383355,-0.00237214
606,0.002939577,0.007521569,-0.001673289
607,0.000479511,0.000257203,0.003793225
608,0.006172825,0.006797007,-0.001801582
609,0.002125819,0.004109636,-0.009024088
610,-0.001968889,-0.000799097,-0.007818035
611,0.005042931,0.005098718,-0.005999266
612,0.000587452,-0.002663328,-0.001621476
613,0.006065996,0.01202611,-0.003699395
614,0.006064435,0.005344257,-0.004075322
615,-0.010820639,-0.009907192,0.006638138
616,0.004690379,0.005907863,-0.008491373
617,-0.008409339,-0.002597756,0.010477423
618,0.008558351,0.005736536,-9.02E-05
619,-0.006536461,-0.007012646,0.006853039
620,0.006735339,0.00269572,-0.001791196
621,-0.005446208,-0.004242249,0.006100843
622,-0.000702497,-0.003087229,0.005350446
623,0.002818225,0.002306961,-0.008692532
624,-0.005540984,-0.008480441,0.007963493
625,0.000943558,0.000111308,-0.00079897
626,0.008941231,0.011723142,-0.003642466
627,-0.003806437,-0.005371164,0.003388292
628,-0.000397157,-0.002781031,-0.00044429
629,0.008357668,0.008469768,-0.006667852
630,-0.001315987,-0.005744839,0.005459527
631,-0.006128954,-0.005601695,0.007788856
632,-0.00156138,-0.001987194,0.001899077
633,-0.011953629,-0.00759362,0.004452067
634,-0.000631673,-0.001307027,0.000219432
635,-0.004342237,0.000589448,0.003685486
636,-0.003186859,-0.004345772,0.007518806
637,0.005031106,0.00606941,-0.00329744
638,0.002452203,0.002756765,-0.00126245
639,0.000391614,-0.000813513,0.00370486
640,-0.005132488,-0.004104957,0.002084402
641,0.000717804,0.001345531,-0.004160123
642,0.005709715,0.000922216,-0.000565735
643,-0.006002709,-0.009050527,0.010841669
644,-0.004847059,-0.004314185,0.003962776
645,0.005199637,0.001641308,-0.002745838
646,-0.001596623,-0.001420356,0.000860428
647,-0.001831495,-0.001654679,0.000687775
648,0.009409411,0.005722587,-0.010738831
649,0.009395136,0.011334654,-0.005731689
650,0.001408122,-0.003574345,0.002270958
651,-0.000856966,0.001401975,0.003006545
