Date,^FTSE,^GSPC,^N225
1990-01-02,2434.100098,359.690002,38712.878906
1990-01-03,2463.699951,358.76001,38712.878906
1990-01-04,2451.600098,355.670013,38712.878906
1990-01-05,2444.5,352.200012,38274.761719
1990-01-08,2431.300049,353.790009,38294.960938
1990-01-09,2436.300049,349.619995,37951.460938
1990-01-10,2412.600098,347.309998,37696.511719
1990-01-11,2417.899902,348.52999900000003,38170.128906
1990-01-12,2380.100098,339.929993,37516.769531
1990-01-15,2366.199951,337.0,37516.769531
1990-01-16,2349.100098,340.75,36850.359375
1990-01-17,2373.899902,337.399994,36821.140625
1990-01-18,2336.899902,338.190002,36729.460938
1990-01-19,2335.0,339.149994,36836.539063
1990-01-22,2297.100098,330.380005,37257.011719
1990-01-23,2291.100098,331.609985,37378.019531
1990-01-24,2278.600098,330.26001,36778.980469
1990-01-25,2289.899902,326.079987,36969.109375
1990-01-26,2314.5,325.799988,36874.070313
1990-01-29,2328.800049,325.200012,37173.699219
1990-01-30,2322.0,322.980011,37215.671875
1990-01-31,2337.300049,329.079987,37188.949219
1990-02-01,2345.800049,328.790009,37206.421875
1990-02-02,2355.100098,330.920013,37650.148438
1990-02-05,2348.399902,331.850006,37631.410156
1990-02-06,2321.100098,329.660004,37666.828125
1990-02-07,2307.399902,333.75,37301.871094
1990-02-08,2331.0,332.959991,37516.238281
1990-02-09,2313.600098,333.619995,37288.140625
1990-02-12,2286.899902,330.079987,37288.140625
1990-02-13,2293.199951,331.019989,37107.03125
1990-02-14,2298.300049,332.01001,37155.890625
1990-02-15,2313.800049,334.890015,37471.988281
1990-02-16,2325.899902,332.72000099999997,37460.320313
1990-02-19,2297.100098,332.72000099999997,37222.601563
1990-02-20,2277.0,327.98999,36895.519531
1990-02-21,2259.699951,327.670013,35734.328125
1990-02-22,2269.199951,325.700012,35826.839844
1990-02-23,2223.699951,324.149994,34890.96875
1990-02-26,2249.300049,328.670013,33321.871094
1990-02-27,2254.800049,330.26001,33897.949219
1990-02-28,2255.399902,331.890015,34591.988281
1990-03-01,2238.399902,332.73999,33829.578125
1990-03-02,2254.800049,335.540009,34057.558594
1990-03-05,2230.5,333.73999,33845.199219
1990-03-06,2216.0,337.929993,33791.078125
1990-03-07,2230.300049,336.950012,33362.339844
1990-03-08,2250.0,340.269989,33690.890625
1990-03-09,2234.300049,337.929993,33993.121094
1990-03-12,2222.800049,338.670013,33368.230469
1990-03-13,2224.5,336.0,32620.570313
1990-03-14,2226.100098,336.869995,32352.130858999997
1990-03-15,2234.899902,338.070007,32671.640625
1990-03-16,2263.899902,341.910004,32616.439452999995
1990-03-19,2238.0,343.52999900000003,31263.240233999997
1990-03-20,2259.699951,341.570007,30807.189452999995
1990-03-21,2250.300049,339.73999,30807.189452999995
1990-03-22,2258.899902,335.690002,29843.339844
1990-03-23,2283.899902,337.22000099999997,30372.160156
1990-03-26,2298.199951,337.630005,31840.490233999997
1990-03-27,2266.199951,341.5,31825.960938
1990-03-28,2275.0,342.0,31263.570313
1990-03-29,2263.0,340.790009,31026.160156
1990-03-30,2247.899902,339.940002,29980.449219
1990-04-02,2221.600098,338.700012,28002.070313
1990-04-03,2240.699951,343.640015,28759.720702999995
1990-04-04,2231.600098,341.089996,28442.939452999995
1990-04-05,2239.5,340.730011,28249.060547000005
1990-04-06,2221.100098,340.079987,29278.779297000005
1990-04-09,2227.699951,341.369995,30397.929688
1990-04-10,2217.5,342.070007,29624.679688
1990-04-11,2215.5,341.920013,29440.279297000005
1990-04-12,2222.100098,344.339996,29623.199219
1990-04-13,2222.100098,344.339996,29213.919922000005
1990-04-16,2222.100098,344.73999,28463.179688
1990-04-17,2214.5,344.679993,28461.599608999997
1990-04-18,2205.899902,340.72000099999997,29249.060547000005
1990-04-19,2184.699951,338.089996,29945.410156
1990-04-20,2187.100098,335.119995,29835.439452999995
1990-04-23,2159.199951,331.049988,29679.070313
1990-04-24,2159.899902,330.359985,29501.380858999997
1990-04-25,2143.100098,332.02999900000003,29564.359375
1990-04-26,2133.600098,332.920013,29424.580077999995
1990-04-27,2106.600098,329.109985,29584.800781
1990-04-30,2103.399902,330.799988,29584.800781
1990-05-01,2117.899902,332.25,29689.830077999995
1990-05-02,2137.600098,334.480011,30173.640625
1990-05-03,2134.899902,335.570007,30173.640625
1990-05-04,2162.199951,338.390015,30173.640625
1990-05-07,2162.199951,340.52999900000003,30956.269531
1990-05-08,2182.0,342.01001,30970.580077999995
1990-05-09,2162.699951,342.859985,30945.609375
1990-05-10,2157.0,343.820007,30980.259766000003
1990-05-11,2175.899902,352.0,31512.140625
1990-05-14,2214.5,354.75,32042.650391000003
1990-05-15,2212.199951,354.27999900000003,31997.039063
1990-05-16,2222.100098,354.0,31967.619141000003
1990-05-17,2284.399902,354.47000099999997,32061.599608999997
1990-05-18,2269.100098,354.640015,32013.720702999995
1990-05-21,2282.100098,358.0,31765.050781
1990-05-22,2311.300049,358.429993,31938.300781
1990-05-23,2287.399902,359.290009,32176.509766000003
1990-05-24,2277.100098,358.410004,32311.75
1990-05-25,2265.600098,354.579987,32793.878906
1990-05-28,2265.600098,354.579987,33191.609375
1990-05-29,2295.600098,360.649994,32817.671875
1990-05-30,2346.199951,360.859985,32926.261719
1990-05-31,2345.100098,361.230011,33130.800781
1990-06-01,2371.399902,363.160004,32891.121094
1990-06-04,2379.0,367.399994,32925.371094
1990-06-05,2380.100098,366.640015,32921.621094
1990-06-06,2358.5,364.959991,32953.5
1990-06-07,2378.399902,363.149994,33192.5
1990-06-08,2366.600098,358.709991,32993.289063
1990-06-11,2348.800049,361.630005,32540.179688
1990-06-12,2370.699951,366.25,32322.310547000005
1990-06-13,2405.399902,364.899994,32371.769531
1990-06-14,2403.0,362.899994,32668.109375
1990-06-15,2392.300049,362.910004,32538.400391000003
1990-06-18,2370.5,356.880005,32376.800781
1990-06-19,2369.699951,358.47000099999997,32040.380858999997
1990-06-20,2371.199951,359.100006,32087.759766000003
1990-06-21,2370.300049,360.47000099999997,32087.269531
1990-06-22,2378.5,355.429993,31694.570313
1990-06-25,2398.5,352.309998,31124.189452999995
1990-06-26,2399.800049,352.059998,31571.769531
1990-06-27,2373.5,355.140015,32312.75
1990-06-28,2355.699951,357.630005,32106.189452999995
1990-06-29,2374.600098,358.019989,31940.240233999997
1990-07-02,2372.0,359.540009,32160.230469
1990-07-03,2371.699951,360.160004,32414.599608999997
1990-07-04,2355.5,360.160004,32445.919922000005
1990-07-05,2331.399902,355.679993,32351.669922000005
1990-07-06,2340.0,358.420013,32445.119141000003
1990-07-09,2337.5,359.519989,32538.279297000005
1990-07-10,2327.5,356.48999,32152.429688
1990-07-11,2360.5,361.230011,32294.179688
1990-07-12,2370.5,365.440002,32575.320313
1990-07-13,2382.199951,367.309998,32644.369141000003
1990-07-16,2406.5,368.950012,33021.730469
1990-07-17,2415.0,367.519989,33172.28125
1990-07-18,2402.0,364.22000099999997,33048.109375
1990-07-19,2387.300049,365.320007,33055.621094
1990-07-20,2400.100098,361.609985,32421.519531
1990-07-23,2359.699951,355.309998,31894.789063
1990-07-24,2360.899902,355.790009,31702.460938
1990-07-25,2364.699951,357.089996,31701.269531
1990-07-26,2344.100098,355.910004,31369.75
1990-07-27,2330.100098,353.440002,30863.480469
1990-07-30,2316.5,355.549988,30442.949219
1990-07-31,2326.199951,356.149994,31035.660156
1990-08-01,2339.0,355.519989,30837.990233999997
1990-08-02,2304.5,351.480011,30245.179688
1990-08-03,2284.600098,344.859985,29515.759766000003
1990-08-06,2220.199951,334.429993,28599.529297000005
1990-08-07,2235.800049,334.829987,27653.070313
1990-08-08,2237.5,338.350006,28509.140625
1990-08-09,2244.899902,339.940002,27615.730469
1990-08-10,2233.800049,335.519989,27329.550781
1990-08-13,2219.5,338.839996,26176.429688
1990-08-14,2234.0,339.390015,26672.529297
1990-08-15,2239.300049,340.059998,28112.119141000003
1990-08-16,2222.100098,332.390015,27549.439452999995
1990-08-17,2176.899902,327.829987,26786.720703
1990-08-20,2156.600098,328.51001,26490.470703
1990-08-21,2108.100098,321.859985,26297.839844
1990-08-22,2104.800049,316.549988,25210.910156
1990-08-23,2075.0,307.059998,23737.630859
1990-08-24,2086.399902,311.51001,24165.759766
1990-08-27,2086.399902,321.440002,25141.759766
1990-08-28,2126.100098,321.339996,25710.759766
1990-08-29,2125.699951,324.190002,24894.789063
1990-08-30,2153.600098,318.709991,25669.960938
1990-08-31,2162.800049,322.559998,25978.369141
1990-09-03,2166.600098,322.559998,25420.429688
1990-09-04,2148.0,323.089996,24907.640625
1990-09-05,2152.199951,324.390015,24078.339844
1990-09-06,2120.899902,320.459991,23811.910156
1990-09-07,2122.899902,323.399994,23962.070313
1990-09-10,2147.0,321.630005,25080.900391
1990-09-11,2144.300049,321.040009,24604.660156
1990-09-12,2142.300049,322.540009,25216.140625
1990-09-13,2127.100098,318.649994,25075.080078
1990-09-14,2093.800049,316.829987,24897.460938
1990-09-17,2094.300049,317.769989,24365.599609
1990-09-18,2064.0,318.600006,23884.820313
1990-09-19,2065.800049,316.600006,23726.169922
1990-09-20,2016.9000239999998,311.480011,23602.980469
1990-09-21,2025.5,311.320007,23777.830078
1990-09-24,1990.300049,304.589996,23777.830078
1990-09-25,1999.199951,308.26001,23359.320313
1990-09-26,2000.0,305.059998,22250.619141
1990-09-27,2009.0999760000002,300.97000099999997,21771.910156
1990-09-28,1990.199951,306.049988,20983.5
1990-10-01,2030.9000239999998,314.940002,20221.859375
1990-10-02,2058.5,315.209991,22898.410156
1990-10-03,2087.0,311.399994,22849.390625
1990-10-04,2070.399902,312.690002,22278.189453
1990-10-05,2143.899902,311.5,22827.650391
1990-10-08,2201.600098,313.480011,23630.0
1990-10-09,2134.100098,305.100006,23495.109375
1990-10-10,2121.800049,300.390015,23495.109375
1990-10-11,2102.199951,295.459991,22585.630859
1990-10-12,2100.399902,300.02999900000003,22390.160156
1990-10-15,2101.899902,303.230011,23109.199219
1990-10-16,2083.600098,298.920013,23606.099609
1990-10-17,2068.0,298.76001,23859.359375
1990-10-18,2082.600098,305.73999,24367.080078
1990-10-19,2089.0,312.480011,24481.490234
1990-10-22,2102.0,314.76001,25070.859375
1990-10-23,2127.0,312.359985,25298.300781
1990-10-24,2110.5,312.600006,24876.880859
1990-10-25,2088.699951,310.170013,25352.630859
1990-10-26,2063.100098,304.709991,25005.640625
1990-10-29,2062.100098,301.880005,25329.310547
1990-10-30,2033.9000239999998,304.059998,25242.400391
1990-10-31,2050.300049,304.0,25194.099609
1990-11-01,2028.0,307.019989,24295.160156
1990-11-02,2030.699951,311.850006,24194.990234
1990-11-05,2050.100098,314.589996,24385.330078
1990-11-06,2069.800049,311.619995,23965.75
1990-11-07,2069.800049,306.01001,23500.25
1990-11-08,2059.199951,307.609985,22969.810547
1990-11-09,2040.5999760000002,313.73999,22931.800781
1990-11-12,2051.899902,319.480011,22931.800781
1990-11-13,2056.0,317.670013,23973.669922
1990-11-14,2046.0,320.399994,23937.439453
1990-11-15,2060.0,317.019989,23487.480469
1990-11-16,2068.0,317.119995,23171.630859
1990-11-19,2095.899902,319.339996,23518.160156
1990-11-20,2115.199951,315.309998,23205.480469
1990-11-21,2126.300049,316.02999900000003,22816.990234
1990-11-22,2127.899902,316.02999900000003,23400.279297
1990-11-23,2170.5,315.100006,23400.279297
1990-11-26,2151.899902,316.51001,23762.859375
1990-11-27,2159.5,318.100006,23623.509766
1990-11-28,2144.300049,317.950012,23053.880859
1990-11-29,2135.600098,316.420013,22712.599609
1990-11-30,2149.399902,322.22000099999997,22454.630859
1990-12-03,2162.699951,324.100006,22725.990234
1990-12-04,2146.300049,326.350006,21862.609375
1990-12-05,2152.600098,329.920013,22193.720703
1990-12-06,2177.5,329.070007,22553.099609
1990-12-07,2183.399902,327.75,23522.490234
1990-12-10,2182.5,328.890015,23784.669922
1990-12-11,2165.800049,326.440002,23956.970703
1990-12-12,2156.899902,330.190002,23999.410156
1990-12-13,2172.199951,329.339996,24642.970703
1990-12-14,2168.399902,326.820007,24349.5
1990-12-17,2157.899902,326.019989,24087.910156
1990-12-18,2161.800049,330.049988,24424.019531
1990-12-19,2178.699951,330.200012,24876.779297
1990-12-20,2158.800049,330.119995,24524.939453
1990-12-21,2164.399902,331.75,24119.599609
1990-12-24,2156.300049,329.899994,24119.599609
1990-12-25,2156.300049,329.899994,23767.880859
1990-12-26,2156.300049,330.850006,23887.560547
1990-12-27,2167.800049,328.290009,23940.699219
1990-12-28,2160.399902,328.72000099999997,23848.710938
1990-12-31,2143.5,330.22000099999997,23848.710938
1991-01-02,2128.300049,326.450012,23848.710938
1991-01-03,2117.800049,321.910004,23848.710938
1991-01-04,2126.100098,321.0,24069.179688
1991-01-07,2113.300049,315.440002,23736.570313
1991-01-08,2099.899902,314.899994,22897.839844
1991-01-09,2128.899902,311.48999,22969.269531
1991-01-10,2108.699951,314.52999900000003,23047.359375
1991-01-11,2106.100098,315.230011,23241.019531
1991-01-14,2080.800049,312.48999,23213.230469
1991-01-15,2070.899902,313.730011,23213.230469
1991-01-16,2054.800049,316.170013,22442.699219
1991-01-17,2104.600098,327.97000099999997,23446.810547
1991-01-18,2102.699951,332.230011,23808.300781
1991-01-21,2084.0,331.059998,23352.189453
1991-01-22,2081.600098,328.309998,23253.650391
1991-01-23,2080.5,330.209991,23050.099609
1991-01-24,2099.300049,334.77999900000003,23269.009766
1991-01-25,2103.0,336.070007,23573.25
1991-01-28,2118.0,336.02999900000003,23569.439453
1991-01-29,2113.800049,335.839996,23460.119141
1991-01-30,2152.600098,340.910004,23409.609375
1991-01-31,2170.300049,343.929993,23293.140625
1991-02-01,2165.699951,343.049988,23156.699219
1991-02-04,2172.399902,348.339996,23287.359375
1991-02-05,2202.0,351.26001,23821.570313
1991-02-06,2194.800049,358.070007,23952.039063
1991-02-07,2243.699951,356.519989,24104.429688
1991-02-08,2245.199951,359.350006,24296.080078
1991-02-11,2279.0,368.579987,24296.080078
1991-02-12,2264.5,365.5,24935.009766
1991-02-13,2267.800049,369.019989,25139.470703
1991-02-14,2294.399902,364.22000099999997,25356.369141
1991-02-15,2296.899902,369.059998,25343.740234
1991-02-18,2318.300049,369.059998,26230.009766
1991-02-19,2312.399902,369.390015,26166.980469
1991-02-20,2296.800049,365.140015,26198.789063
1991-02-21,2312.399902,364.97000099999997,26024.369141
1991-02-22,2314.300049,365.649994,25902.810547
1991-02-25,2335.5,367.26001,26462.759766
1991-02-26,2322.199951,362.809998,26282.960938
1991-02-27,2348.0,367.73999,26094.25
1991-02-28,2380.899902,367.070007,26409.220703
1991-03-01,2386.899902,370.47000099999997,25881.570313
1991-03-04,2382.899902,369.329987,25976.019531
1991-03-05,2420.100098,376.72000099999997,25913.480469
1991-03-06,2459.899902,376.170013,26382.990234
1991-03-07,2437.699951,375.910004,26397.960938
1991-03-08,2455.0,374.950012,26607.519531
1991-03-11,2459.100098,372.959991,26669.369141
1991-03-12,2454.800049,370.02999900000003,26727.419922
1991-03-13,2448.199951,374.570007,26418.320313
1991-03-14,2500.600098,373.5,26542.330078
1991-03-15,2494.199951,373.589996,26843.099609
1991-03-18,2490.600098,372.109985,27146.910156
1991-03-19,2459.0,366.589996,27006.660156
1991-03-20,2441.199951,367.920013,26449.349609
1991-03-21,2474.800049,366.579987,26449.349609
1991-03-22,2440.5,367.480011,26613.189453
1991-03-25,2431.899902,369.829987,26645.789063
1991-03-26,2437.100098,376.299988,26339.380859
1991-03-27,2464.600098,375.350006,26104.650391
1991-03-28,2456.5,375.22000099999997,26206.919922
1991-03-29,2456.5,375.22000099999997,26292.039063
1991-04-01,2456.5,371.299988,26007.400391
1991-04-02,2488.300049,379.5,26252.0
1991-04-03,2519.100098,378.940002,26780.060547
1991-04-04,2524.5,379.769989,26689.810547
1991-04-05,2545.300049,375.359985,26767.330078
1991-04-08,2529.899902,378.660004,26607.650391
1991-04-09,2527.199951,373.559998,26317.390625
1991-04-10,2518.800049,373.149994,26268.859375
1991-04-11,2531.600098,377.630005,26425.189453
1991-04-12,2526.100098,380.399994,26582.5
1991-04-15,2542.800049,381.190002,26695.529297
1991-04-16,2519.5,387.619995,26813.300781
1991-04-17,2545.0,390.450012,26980.369141000003
1991-04-18,2538.399902,388.459991,26798.900391
1991-04-19,2520.100098,384.200012,26541.970703
1991-04-22,2490.800049,380.950012,26237.009766
1991-04-23,2503.800049,381.76001,26491.570313
1991-04-24,2488.600098,382.76001,26330.210938
1991-04-25,2482.100098,379.25,26038.859375
1991-04-26,2471.300049,379.019989,26123.679688
1991-04-29,2498.199951,373.660004,26123.679688
1991-04-30,2486.199951,375.339996,26111.25
1991-05-01,2508.399902,380.290009,26489.0
1991-05-02,2530.699951,380.519989,26477.859375
1991-05-03,2522.699951,380.799988,26477.859375
1991-05-06,2522.699951,380.079987,26477.859375
1991-05-07,2540.5,377.320007,26342.140625
1991-05-08,2523.399902,378.51001,26309.789063
1991-05-09,2541.800049,383.25,26438.5
1991-05-10,2524.300049,375.73999,26274.289063
1991-05-13,2486.600098,376.76001,26093.199219
1991-05-14,2463.699951,371.619995,26030.080078
1991-05-15,2459.399902,368.570007,25822.470703
1991-05-16,2471.899902,372.190002,25520.269531
1991-05-17,2453.899902,372.390015,25701.939453
1991-05-20,2466.600098,372.27999900000003,25523.029297
1991-05-21,2482.699951,375.350006,25481.210938
1991-05-22,2465.899902,376.190002,25398.660156
1991-05-23,2482.800049,374.959991,25643.650391
1991-05-24,2471.100098,377.48999,25529.140625
1991-05-27,2471.100098,377.48999,25425.880859
1991-05-28,2479.699951,381.940002,25390.669922
1991-05-29,2492.899902,382.790009,25495.410156
1991-05-30,2491.199951,386.959991,25647.400391
1991-05-31,2499.5,389.829987,25789.619141
1991-06-03,2515.800049,388.059998,25912.609375
1991-06-04,2506.0,387.73999,25556.859375
1991-06-05,2521.5,385.089996,25289.570313
1991-06-06,2525.300049,383.630005,24984.119141
1991-06-07,2506.300049,379.429993,25035.109375
1991-06-10,2511.899902,378.570007,24598.380859
1991-06-11,2542.600098,381.049988,24662.589844
1991-06-12,2520.199951,376.649994,24482.689453
1991-06-13,2514.600098,377.630005,24808.169922
1991-06-14,2522.300049,382.290009,25093.890625
1991-06-17,2524.0,380.130005,24943.089844
1991-06-18,2516.0,378.589996,24685.470703
1991-06-19,2484.699951,375.089996,23996.75
1991-06-20,2479.899902,375.420013,24082.259766
1991-06-21,2487.5,377.75,24275.080078
1991-06-24,2458.300049,370.940002,23765.460938
1991-06-25,2461.199951,370.649994,23907.419922
1991-06-26,2437.300049,371.589996,23766.380859
1991-06-27,2452.5,374.399994,23543.029297
1991-06-28,2414.800049,371.160004,23290.960938
1991-07-01,2443.600098,377.920013,24108.759766
1991-07-02,2460.199951,377.47000099999997,23995.759766
1991-07-03,2448.199951,373.329987,23373.470703
1991-07-04,2470.399902,373.329987,23135.609375
1991-07-05,2484.699951,374.079987,22898.339844
1991-07-08,2466.800049,377.940002,22176.169922
1991-07-09,2487.899902,376.109985,22608.960938
1991-07-10,2508.399902,375.73999,23121.300781
1991-07-11,2510.5,376.97000099999997,22937.919922
1991-07-12,2497.399902,380.25,23137.779297
1991-07-15,2497.399902,382.390015,23459.039063
1991-07-16,2556.800049,381.540009,23375.150391
1991-07-17,2561.0,381.179993,23060.699219
1991-07-18,2547.300049,385.369995,22908.710938
1991-07-19,2541.5,384.22000099999997,22866.359375
1991-07-22,2558.5,382.880005,22705.289063
1991-07-23,2587.899902,379.420013,22758.980469
1991-07-24,2580.5,378.640015,23297.470703
1991-07-25,2579.600098,380.959991,23332.710938
1991-07-26,2589.300049,380.929993,23519.070313
1991-07-29,2595.0,383.149994,23443.580078
1991-07-30,2595.600098,386.690002,23872.630859
1991-07-31,2588.800049,387.809998,24120.75
1991-08-01,2591.699951,387.119995,24072.730469
1991-08-02,2601.699951,387.179993,24027.970703
1991-08-05,2585.399902,385.059998,23833.25
1991-08-06,2573.300049,390.619995,23464.960938
1991-08-07,2597.399902,390.559998,23691.019531
1991-08-08,2600.600098,389.320007,23482.460938
1991-08-09,2570.600098,387.119995,23434.619141
1991-08-12,2569.399902,388.019989,22985.669922
1991-08-13,2584.899902,389.619995,22872.0
1991-08-14,2608.800049,389.899994,23393.300781
1991-08-15,2617.199951,389.329987,23018.679688
1991-08-16,2621.0,385.579987,22814.369141
1991-08-19,2540.5,376.47000099999997,21456.759766
1991-08-20,2554.5,379.429993,21687.060547
1991-08-21,2601.899902,390.589996,22051.599609
1991-08-22,2623.0,391.329987,22515.769531
1991-08-23,2640.699951,394.170013,22065.339844
1991-08-26,2640.699951,393.850006,21592.269531
1991-08-27,2619.800049,393.059998,21641.300781
1991-08-28,2624.199951,396.640015,21621.630859
1991-08-29,2638.199951,396.47000099999997,22002.169922
1991-08-30,2645.699951,395.429993,22335.869141
1991-09-02,2679.600098,395.429993,22469.009766
1991-09-03,2669.0,392.149994,22469.800781
1991-09-04,2664.600098,389.97000099999997,22402.689453
1991-09-05,2663.300049,389.140015,22499.650391
1991-09-06,2667.399902,389.100006,22692.599609
1991-09-09,2653.199951,388.570007,22573.980469
1991-09-10,2630.800049,384.559998,22411.580078
1991-09-11,2626.600098,385.089996,22504.789063
1991-09-12,2641.899902,387.339996,22530.199219
1991-09-13,2625.800049,383.589996,23134.429688
1991-09-16,2606.0,385.77999900000003,23134.429688
1991-09-17,2594.399902,385.5,23443.609375
1991-09-18,2583.600098,386.940002,23317.779297
1991-09-19,2588.699951,387.559998,23332.310547
1991-09-20,2600.300049,387.920013,23192.740234
1991-09-23,2579.5,385.920013,23192.740234
1991-09-24,2576.600098,387.709991,23333.699219
1991-09-25,2597.800049,386.880005,23577.419922
1991-09-26,2595.600098,386.48999,23968.080078
1991-09-27,2599.0,385.899994,23969.470703
1991-09-30,2621.699951,387.859985,23916.439453
1991-10-01,2645.600098,389.200012,24377.009766
1991-10-02,2644.199951,388.26001,24375.109375
1991-10-03,2625.600098,384.47000099999997,24711.439453
1991-10-04,2624.600098,381.25,24596.900391
1991-10-07,2596.199951,379.5,24330.830078
1991-10-08,2599.5,380.670013,24155.619141
1991-10-09,2584.100098,376.799988,24485.259766
1991-10-10,2570.800049,380.549988,24485.259766
1991-10-11,2555.0,381.450012,24157.720703
1991-10-14,2574.5,386.47000099999997,23860.669922
1991-10-15,2576.699951,391.01001,24307.650391
1991-10-16,2579.0,392.799988,24334.669922
1991-10-17,2588.699951,391.920013,24439.849609
1991-10-18,2601.100098,392.5,24894.820313
1991-10-21,2575.699951,390.019989,25016.810547
1991-10-22,2559.5,387.829987,24954.660156
1991-10-23,2561.100098,387.940002,24799.939453
1991-10-24,2528.300049,385.070007,24949.259766
1991-10-25,2514.699951,384.200012,24906.429688
1991-10-28,2558.5,389.519989,24901.720703
1991-10-29,2553.300049,391.480011,25140.609375
1991-10-30,2577.100098,392.959991,24981.179688
1991-10-31,2566.0,392.450012,25222.279297
1991-11-01,2549.5,391.320007,25044.240234
1991-11-04,2527.800049,390.27999900000003,25044.240234
1991-11-05,2540.899902,388.709991,24950.859375
1991-11-06,2534.199951,389.97000099999997,24750.199219
1991-11-07,2538.0,393.72000099999997,24446.759766
1991-11-08,2559.0,392.890015,24486.490234
1991-11-11,2554.899902,393.119995,24232.990234
1991-11-12,2575.5,396.73999,24667.730469
1991-11-13,2546.5,397.410004,24416.230469
1991-11-14,2561.600098,397.149994,24176.539063
1991-11-15,2546.600098,382.619995,24099.179688
1991-11-18,2502.899902,385.23999,23400.119141
1991-11-19,2463.100098,379.420013,23326.859375
1991-11-20,2472.600098,378.52999900000003,23199.859375
1991-11-21,2463.5,380.059998,23177.839844
1991-11-22,2446.300049,376.140015,23117.390625
1991-11-25,2456.199951,375.339996,22868.689453
1991-11-26,2471.5,377.959991,23112.089844
1991-11-27,2447.5,376.549988,22973.279297
1991-11-28,2428.600098,376.549988,22780.419922
1991-11-29,2420.199951,375.22000099999997,22687.349609
1991-12-02,2414.899902,381.399994,21992.289063
1991-12-03,2420.199951,380.959991,22166.830078
1991-12-04,2423.800049,380.070007,22669.439453
1991-12-05,2407.0,377.390015,22459.169922
1991-12-06,2388.699951,379.100006,22445.060547
1991-12-09,2409.600098,378.26001,22352.880859
1991-12-10,2392.0,377.899994,21953.060547
1991-12-11,2380.199951,377.700012,21502.900391
1991-12-12,2423.300049,381.549988,21712.570313
1991-12-13,2451.600098,384.47000099999997,22754.900391
1991-12-16,2440.800049,384.459991,22836.669922
1991-12-17,2432.899902,382.73999,22736.289063
1991-12-18,2413.600098,383.480011,22629.900391
1991-12-19,2391.600098,382.519989,21991.189453
1991-12-20,2358.100098,387.040009,21777.119141
1991-12-23,2345.399902,396.820007,21777.119141
1991-12-24,2384.399902,399.329987,21664.529297
1991-12-25,2384.399902,399.329987,22461.169922
1991-12-26,2384.399902,404.839996,22555.070313
1991-12-27,2418.699951,406.459991,22437.320313
1991-12-30,2420.0,415.140015,22983.769531
1991-12-31,2493.100098,417.089996,22983.769531
1992-01-02,2492.800049,417.26001,22983.769531
1992-01-03,2504.100098,419.339996,22983.769531
1992-01-06,2493.199951,417.959991,23801.179688
1992-01-07,2482.899902,417.399994,23566.390625
1992-01-08,2467.100098,418.100006,22715.0
1992-01-09,2497.899902,417.609985,23113.640625
1992-01-10,2477.899902,415.100006,22381.900391
1992-01-13,2490.100098,414.339996,21696.859375
1992-01-14,2516.300049,420.44000199999994,21775.130859
1992-01-15,2537.100098,420.76998899999995,21775.130859
1992-01-16,2541.600098,418.209991,21612.189453
1992-01-17,2536.699951,418.859985,21321.369141
1992-01-20,2544.899902,416.359985,20913.820313
1992-01-21,2543.399902,412.640015,20858.300781
1992-01-22,2522.0,418.130005,21534.119141
1992-01-23,2525.300049,414.959991,21580.720703
1992-01-24,2510.399902,415.480011,21072.150391
1992-01-27,2539.899902,414.98999,21007.109375
1992-01-28,2552.0,414.959991,21390.519531
1992-01-29,2546.5,410.339996,21362.259766
1992-01-30,2550.800049,411.619995,21557.669922
1992-01-31,2571.199951,408.77999900000003,22023.050781
1992-02-03,2560.199951,409.52999900000003,22139.589844
1992-02-04,2556.800049,413.850006,21999.599609
1992-02-05,2547.100098,413.839996,21936.369141
1992-02-06,2534.300049,413.820007,22104.919922
1992-02-07,2517.199951,411.089996,22107.119141
1992-02-10,2538.399902,413.769989,21819.519531
1992-02-11,2537.100098,413.76001,21819.519531
1992-02-12,2523.699951,417.130005,21541.640625
1992-02-13,2522.600098,413.690002,21391.019531
1992-02-14,2513.899902,412.480011,20883.859375
1992-02-17,2541.0,412.480011,21324.980469
1992-02-18,2555.899902,407.380005,20872.029297
1992-02-19,2536.699951,408.26001,20618.300781
1992-02-20,2543.399902,413.899994,20771.919922
1992-02-21,2542.300049,411.429993,21291.810547
1992-02-24,2559.699951,412.269989,20973.240234
1992-02-25,2546.800049,410.450012,21025.550781
1992-02-26,2565.0,415.350006,21364.769531
1992-02-27,2562.0,413.859985,21333.699219
1992-02-28,2562.100098,412.700012,21338.810547
1992-03-02,2554.300049,412.450012,21487.820313
1992-03-03,2565.399902,412.850006,21051.710938
1992-03-04,2558.399902,409.329987,21105.419922
1992-03-05,2538.300049,406.51001,20864.419922
1992-03-06,2533.100098,404.440002,20992.990234
1992-03-09,2550.699951,405.209991,20797.679688
1992-03-10,2574.800049,406.890015,20854.589844
1992-03-11,2522.399902,404.02999900000003,20592.140625
1992-03-12,2493.300049,403.890015,20561.880859
1992-03-13,2476.0,405.839996,20456.060547
1992-03-16,2470.699951,406.390015,19837.160156
1992-03-17,2491.199951,409.579987,19917.630859
1992-03-18,2464.699951,409.149994,19764.310547
1992-03-19,2467.600098,409.799988,20185.089844
1992-03-20,2456.600098,411.299988,20185.089844
1992-03-23,2441.0,409.910004,20239.599609
1992-03-24,2458.699951,408.880005,19891.570313
